id,headline
191,"Prezes Agencji Restrukturyzacji i Modernizacji Rolnictwa Maria Fajger poinformowała, że do rolników poszkodowanych przez tegoroczną suszę trafiło już ponad 280 milionów złotych."
192,"Na wprowadzeniu euro najwięcej zyskali Niemcy, najbardziej stracili Włosi."
193,Polska staje się coraz nowocześniejszym graczem w sektorze motoryzacji – ocenił premier Mateusz Morawiecki podczas wizyty w firmie TIP-TOPOL w Polskiej Wsi w gminie Pobiedziska (woj. wielkopolskie).
194,W najbliższych trzech miesiącach każda złotówka przeznaczona na wsparcie ochrony zdrowia i szkolnictwa będzie podwójnie odliczona od dochodu – informuje wiceminister finansów Jan Sarnowski.
195,Większość uczestników zakończonej we wtorek międzynarodowej konferencji gospodarczej East Forum w Berlinie opowiedziała się za bezpośrednim dialogiem UE z kierowaną przez Rosję Unią Euroazjatycką w celu utworzenia wspólnej przestrzeni gospodarczej. – Propozycja wręcz abstrakcyjna – ocenił plany głębszej integracji z Rosją sekretarz stanu w MSZ Aleksander Stępkowski.
196,"Jesienią ubiegłego roku nie było jeszcze jasne, że Władimir Putin zaatakuje Ukrainę i wypowie Zachodowi otwartą wojnę energetyczną."
197,"Po uruchomieniu Centralnego Portu Komunikacyjnego można spodziewać się blisko 120 mln pasażerów kolei dalekobieżnej rocznie – poinformowała spółka, prezentując Pasażerski Model Transportowy."
198,"W I kwartale bieżącego roku polski eksport towarów rolno –spożywczych osiągnął poziom 10,2 mld euro i był o 16,2 proc. wyższy w porównywalnym okresie ub.r."
199,Obywające się od blisko trzech dekad w Krynicy-Zdroju Forum Ekonomiczne przez najbliższe lata organizowane będzie w Karpaczu – poinformował marszałek województwa dolnośląskiego Cezary Przybylski.
200,"Aż 88,5 mld euro wyniosły w 2015 roku polsko-niemieckie obroty handlowe."
201,"Produkcja przemysłowa we wrześniu wzrosła o 5,9 proc. rdr, a w porównaniu z poprzednim miesiącem wzrosła o 15,5 proc."
202,W przyszłym roku flota Polskich Linii Lotniczych LOT wzbogaci się o nowe samoloty.
203,"Suszę rolniczą, z większym bądź mniejszym natężeniem, obserwujemy praktycznie co roku od 1981 r. – zauważa prof."
204,"Bank Pekao i Microsoft zawarły podczas XXVIII Forum Ekonomicznego w Krynicy umowę o strategicznym partnerstwie; będą m.in. wspólnie pracować nad nowymi produktami cyfrowymi, adresowanymi głównie dla małych i średnich firm."
205,"Przez miesiąc Amazon we Francji może dostarczać jedynie produkty żywnościowe, medyczne lub higieniczne."
206,Krajowa Administracja Skarbowa przeprowadzi kontrole dotyczące handlu częściami samochodowymi w internecie.
207,Prezydent Andrzej Duda wypowiedział się podczas konferencji prasowej w Davos (Szwajcaria).
208,"Według analityków banku inwestycyjnego Morgan Stanley, wzrost PKB Polski w tym roku wyniesie 3,6 proc., czyli o 0,4 pkt. proc. więcej niż zakładano wcześniej."
209,"Pogoda, szczególnie zimne noce, nie pomagają roślinom nadgonić wiosenne opóźnienia w wegetacji."
210,"– Z deklaracji politycznych, które zostały zawarte z Chinami, zaczynamy przechodzić do konkretów – powiedziała premier Beata Szydło."
211,"Wielkie korporacje powinny płacić podatki tam, gdzie zarabiają pieniądze, a konsumenci powinni mieć dostęp do informacji, czy firmy, których towary kupują, nie wyprowadzają pieniędzy do rajów podatkowych – uważa wiceminister finansów Jan Sarnowski."
212,Agencja S&P Global Ratings utrzymała prognozy kluczowych wskaźników fiskalnych oraz dynamiki PKB Polski na lata 2019-21 – wynika z raportu opublikowanego 16 lipca.
213,Węgierska spółka Nyerthus Kft zadeklarowała chęć wprowadzenia produktów sześciu polskich firm do stałej oferty supermarketów na Węgrzech – podała Polska Agencja Inwestycji i Handlu.
214,"Rząd Bangladeszu zezwolił na wznowienie produkcji w zakładach odzieżowych, które przerwały działalność na czas epidemii."
215,Ministerstwo Finansów szykuje zmiany w ustawie o STIR - chce przede wszystkim odejść od możliwości zaskarżania decyzji szefa KAS o blokadzie pieniędzy na rachunku bankowym przez 72 godziny –  pisze piątkowy „Puls Biznesu”.
216,"Ceny na stacjach paliw stabilne z możliwością minimalnej korekty w dół, zwłaszcza autogazu – podali analitycy rynku paliw."
217,"W czwartek 28 lipca złoty umacnia się względem dolara, ale traci wobec innych głównych walut."
218,"Projekt regulaminu płacowego pracowników PAŻP, szczególnie kontrolerów, jest poddany analizie w resorcie – poinformował minister infrastruktury Andrzej Adamczyk."
219,Niemiecka Federalna Agencja ds.
220,"Jak poinformowała w niedzielę chińska prasa gospodarcza, nowy fundusz inwestycyjny utworzony przez Chiny na realizację projektów w Europie Środkowej i Wschodniej rozpocznie działalność z kapitałem w wysokości 10 mld euro."
221,"Minister klimatu i środowiska Anna Moskwa powiedziała, że niektóre państwa europejskie nie są w stanie szybko uniezależnić się od rosyjskiego gazu, choć czasem ich opieszałość wynika z powiązań politycznych."
222,"Apelujemy o staranne wypełnianie wniosków o wsparcie z tarczy antykryzysowej, bo to decyduje też o terminie wypłaty świadczenia – powiedziała prezes Zakładu Ubezpieczeń Społecznych prof."
223,"Prezydent Donald Trump oświadczył w poniedziałek, że zamierza wypowiedzieć Północnoamerykański Układ o Wolnym Handlu (NAFTA), by zastąpić go „umową handlową USA-Meksyk” – której nazwa wyklucza będącą trzecim sygnatariuszem NAFTA Kanadę."
224,"Wartość znajdujących się w obiegu banknotów i monet wzrosła na koniec trzeciego kwartału tego roku o 5,4 mld zł – wynika z danych Narodowego Banku Polskiego."
225,"– Nie będzie spekulacyjnego obrotu ziemią, nie zrezygnujemy z kontroli nad sprzedażą ziemi rolniczej, ale niewielkie zmiany w ustawie o obrocie ziemią nastąpią – zapowiedział minister rolnictwa Jan Krzysztof Ardanowski."
226,"Niemieckie firmy chcą wykorzystać potencjał polskiej gospodarki, znacznie lepiej od innych radzącej sobie ze skutkami pandemii."
227,Największy operator parkingów w Polsce przeszedł w ręce litewskiego Lords LB Asset Management.
228,Polska została uznana za drugi najatrakcyjniejszy na świecie kraj do inwestowania lub prowadzenia przedsiębiorstwa w rankingu „CEO World Magazine”.
229,Lada chwila moc paneli fotowoltaicznych zainstalowanych na polskich farmach i dachach przebije symboliczną granicę 1 tys.
230,"Największy sprzedawca detaliczny gazu, PGNiG Obrót Detaliczny obniża od piątku o 25 proc. ceny gazu dla odbiorców biznesowych – poinformowała spółka."
231,Koniec z szukaniem danych odpowiedniego numeru konta we właściwym urzędzie skarbowym.
232,Od soboty wzrastają opłaty za gaz.
233,"Szymon Hołownia z Polski 2050 stwierdził, że jak najszybciej trzeba skończyć z gotówką i przyjąć pieniądz cyfrowy."
234,"Spada liczba Polaków emigrujących do Norwegii, by tam podjąć pracę."
235,"Strona czeska deklaruje przyspieszenie inwestycji na autostradzie D11 – powiedział po rozmowach z wicepremierem, ministrem transportu Czech Karlem Havliczkiem minister infrastruktury Andrzej Adamczyk."
236,"Waszyngton ponownie ostrzegł zachodnie firmy, które zainwestowały w gazociąg Nord Stream 2, że narażają się na sankcje. – Angażują się w biznes, który niesie ryzyko sankcji – podkreślił przedstawiciel amerykańskiego Departamentu Stanu."
237,"Niemal dwukrotny spadek bezrobocia od 2015 r., najniższy w historii deficyt sektora instytucji rządowych i samorządowych oraz stabilny wzrost PKB – to niektóre dokonania rządu PiS, o których poinformowała w sobotę na Twitterze Kancelaria Premiera w ramach konferencji „Praca dla Polski”."
238,"Nie mamy żadnych opóźnień przy przekopie Mierzei Wiślanej, prace są realizowane zgodnie z harmonogramem – zapewnił w sobotę minister gospodarki morskiej i żeglugi śródlądowej Marek Gróbarczyk."
239,"Efektywność transportu decyduje o rozwoju gospodarek, wpływa na projektowane naszego otoczenia, kształtuje styl życia, nawyki, kulturę."
240,Rośnie zadłużenie Amerykanów na kartach kredytowych.
241,– Dostawy broni z Francji do Rosji były sprzeczne z zasadami przyjętymi przez UE; odpowiedzialnymi za kontynuowanie dostaw w czasie trwania embarga były rządy i premierzy za czasów prezydentów Francois Hollande'a i Emmanuela Macrona – uważa autorka śledztwa dziennikarskiego na temat tych dostaw z portalu i NGO Disclose Ariane Lavrilleux.
242,– Wniosek o dokapitalizowanie spółki Centralny Port Komunikacyjny weryfikuje Kancelaria Prezesa Rady Ministrów; mamy duże szanse – ocenił pełnomocnik rządu do spraw CPK Mikołaj Wild.
243,Ze względu na protesty mieszkańców koncern Meta zrezygnował z budowy centrum danych Facebooka w Zeewolde w środkowej Holandii – poinformowała rzeczniczka amerykańskiej firmy.
244,Rada nadzorcza Jastrzębskiej Spółki Węglowej (JSW) odwołała w czwartek ze stanowisk dwoje wiceprezesów tej spółki.
245,2018 r. był bardzo udany dla naszej gospodarki.
246,"– Węgiel w Polsce będzie w wystarczającej ilości, zarówno ten wydobywany w naszych kopalniach, jak i ten, który kupujemy za granicą – powiedział pełnomocnik rządu ds. strategicznej infrastruktury energetycznej Piotr Naimski. – Węgla nie zabraknie – dodał."
247,Opady śniegu i mróz sparaliżowały komunikację kolejową w północnych i środkowych Włoszech.
248,"Stany Zjednoczone rozważają wprowadzenie zakazu używania chińskich aplikacji internetowych, w tym popularnego TikToka – oświadczył Mike Pompeo."
249,"Z kwotą wpływów podatkowych na poziomie blisko 32 tys. zł na jednego mieszkańca, Kleszczów w woj. łódzkim pozostaje najbogatszą gminą w Polsce - wynika z danych Ministerstwa Finansów."
250,"3 mld euro, które już dawno miały trafić na pomoc Ukrainie, zostaną przekazane do Kijowa najwcześniej w styczniu. – Głównym hamulcowym są Niemcy – przyznaje w rozmowie z portalem tvp.info Zbigniew Kuźmiuk, europoseł PiS."
251,Belgijski urząd ds. konkurencji zatwierdził połączenie portów w Antwerpii i Brugii.
252,"Stany Zjednoczone wprowadzą dodatkowe sankcje wobec Nord Stream 2, gdyby Rosja chciała spróbować na własną rękę dokończyć gazociąg – podał na stronie internetowej niemiecki ekonomiczny dziennik „Handelsblatt”, powołując się na źródła dyplomatyczne w Waszyngtonie."
253,"Przy różnicach cenowych sięgających 30 centów za litr mieszkańcom wschodniej Brandenburgii opłaca się jeździć na stację benzynową w Polsce – pisze dziennik „Maerkische Allgemeine” i publikuje polskie nazwy paliw, „aby osoby niemówiące po polsku przypadkowo nie napełniły baku niewłaściwym paliwem”."
254,"Od początku roku firmy, które zatrudniają pracowników, na zasadzie umowy zlecenia mogą nie płacić składek ZUS."
255,Porozumieniem zakończyły się rozmowy przedstawicieli PKP PLK z protestującymi podwykonawcami firmy Astaldi.
256,"Włoska firma Loro Piana, w kurtce której wystąpił prezydent Rosji Władimir Putin na stadionie w Moskwie, ogłosiła, że „dystansuje się” od niego."
257,Premier odwiedził fabrykę Hydoro-Vacum SA w Grudziądzu.
258,"Lotnisko Chopina obsłużyło w maju br. ponad 1 253 329 pasażerów - wynik ten stanowi 76 procent liczby pasażerów z maja 2019 roku, ostatniego przed pandemią."
259,Gigantyczne ceny energii to w większości koszty unijnych podatków.
260,Wybór wykonawcy gazociągu Baltic Pipe nastąpi na przełomie roku.
261,"– Wszystkie zmiany idą w takim kierunku, żeby przedsiębiorcy konkurowali na równym boisku – mówił w programie „Minęła 8” wiceminister finansów Paweł Gruza, zapowiadając dalszą walkę z oszustwami podatkowymi."
262,Ubyło zmian sezonowych w legalnym zatrudnieniu obcokrajowców – wynika z danych ZUS opublikowanych we wtorkowym „Dzienniku Gazecie Prawnej”.
263,"W mediach pojawiła się informacja, że program Nowego Ładu może zawierać podniesienie kwoty wolnej od podatku do 30 tys. zł."
264,"W lipcu produkcja sprzedana przemysłu była niższa o 3,4 proc. rok do roku, wobec wzrostu o 6 proc. w czerwcu – poinformował w piątek GUS."
265,Trwająca w Rosji poważna recesja najwyraźniej nie dotknęła  najbogatszych.
266,"Wzrost cen lokali mieszkalnych w pierwszym kwartale tego roku wobec poprzedniego kwartału wyniósł 1,9 proc. i był większy na rynku wtórnym niż pierwotnym - poinformował Główny Urząd Statystyczny."
267,Przedsiębiorcy wiążą ze sobą załogi.
268,"Auchan testuje współpracę z BP, Carrefour zwiększa obecność na stacjach Totala i niezależnych operatorów, a Orlen rozwija własną sieć O!"
269,"Kraje członkowskie w poniedziałek ostatecznie zatwierdziły nowelizację dyrektywy gazowej, która dotyczy gazociągu Nord Stream 2."
270,"Ferrovie del Sud Est (Koleje Południowo-Wschodnie), operujący w Apulii przewoźnik należący do grupy Włoskich Kolei Państwowych (Ferrovie dello Stato Italiane) odebrał pierwsze dwa impulsy wyprodukowane przez nowosądecki Newag."
271,W niedzielę – 21 marca – sklepy będą zamknięte.
272,"Piątkowa sesja na Wall Street zakończyła się spadkami głównych indeksów, chociaż w samej końcówce notowań inwestorzy śmielej przystąpili do kupowania akcji, zmniejszając skalę strat."
273,"Intensywna kampania PR, w którą zaangażowani byli czołowi gracze rekrutowani bezpośrednio ze szwedzkich urzędów państwowych oraz świata biznesu, utorowała drogę do wydania zgody przez Szwecję na budowę gazociągu Nord Stream – pisze „Dagens Nyheter”."
274,"Kanclerz Angela Merkel, przewodniczący Rady Europejskiej Donald Tusk i wiceprzewodniczący Komisji Europejskiej Frans Timmermans odwiedzili w sobotę w południowej Turcji obóz dla uchodźców z Syrii."
275,"Kanadyjski PKB spadł w kwietniu o 11,6 proc., w marcu o 7,5 proc., co oznacza, że z powodu ograniczeń wynikających z pandemii koronawirusa gospodarka Kanady skurczyła się prawie o jedną piątą – podał w komunikacie tamtejszy urząd statystyczny."
276,Długość czasu pracy w Polsce skraca się – zauważa Polski Instytut Ekonomiczny.
277,"PKN Orlen zdecydował o wstrzymaniu dostaw płynu do dezynfekcji rąk do supermarketów, które łamią zapisy umów i odsprzedają produkt dostarczony tam wyłącznie dla pracowników oraz klientów – poinformował płocki koncern."
278,"Zarząd Zakładu Ubezpieczeń Społecznych zdecydował, że utrzymaniem jego systemu informatycznego zajmie się konsorcjum Comarch."
279,"Brytyjski gigant naftowy Shell poinformował Rosję, że nie będzie uczestniczyć w nowym projekcie energetycznym Sachalin 2."
280,"Akcjonariusze PKN Orlen podczas Nadzwyczajnego Walnego Zgromadzenia poparli połączenie spółki z Grupą Lotos, podwyższenie kapitału zakładowego i zgodzili się na zmiany w statucie spółki."
281,Straty hoteli opiewają na miliardy złotych.
282,"Polski wydawca i producent gier, spółka CD Projekt wskoczyła na podium warszawskiej giełdy."
283,Pesa Bydgoszcz zmodernizuje dla PKP Intercity dodatkowo 82 wagony pasażerskie – przewidują podpisane we wtorek umowy.
284,Sejm uchwalił w czwartek wraz z poprawkami PiS ustawę o przeniesieniu środków z Otwartych Funduszy Emerytalnych (OFE) na Indywidualne Konta Emerytalne (IKE).
